CVE_ENT,CVE_LOC,CVE_MUN,NOM_ENT,NOM_MUN,NOM_LOC,POBTOT,deci_lon,deci_lat
23,230040959,23004,Quintana Roo,Othón P. Blanco,La Flor,8,-88.46763444444444,18.54042638888889
23,230041221,23004,Quintana Roo,Othón P. Blanco,Xkan-Lol,16,-88.26808777777778,18.54861055555556
23,230041297,23004,Quintana Roo,Othón P. Blanco,Las Tres Balbinas,10,-88.43507722222222,18.517215555555556
23,230041319,23004,Quintana Roo,Othón P. Blanco,Ucum [Galeras],7,-88.5200575,18.492004444444447
23,230041493,23004,Quintana Roo,Othón P. Blanco,Las Carmelitas,10,-88.40007194444445,18.518527499999998
23,230041609,23004,Quintana Roo,Othón P. Blanco,El Naranjal,11,-88.46262194444445,18.523933055555556
23,230041627,23004,Quintana Roo,Othón P. Blanco,El Porvenir,12,-88.36183805555555,18.5127125
23,230041666,23004,Quintana Roo,Othón P. Blanco,Grano de Oro,12,-88.67888472222222,18.20277
23,230041675,23004,Quintana Roo,Othón P. Blanco,Punta Tam,39,-87.71647277777778,18.693572222222222
23,230041729,23004,Quintana Roo,Othón P. Blanco,San Cristobal Uno,11,-88.26074527777777,18.562709166666668
23,230041821,23004,Quintana Roo,Othón P. Blanco,El Paraíso,17,-88.34280944444444,18.524134444444442
23,230041873,23004,Quintana Roo,Othón P. Blanco,Juan Sarabia,63,-88.51469166666666,18.507675
23,230041895,23004,Quintana Roo,Othón P. Blanco,Manuel Vega Herrera,13,-88.46702888888889,18.539907222222222
23,230041907,23004,Quintana Roo,Othón P. Blanco,Chiquiná,90,-88.33969888888889,18.546952500000003
23,230041908,23004,Quintana Roo,Othón P. Blanco,La Victoria [Rancho],66,-87.70993222222222,18.735225
23,230041909,23004,Quintana Roo,Othón P. Blanco,Los Amigos [Rancho],15,-88.24626472222222,18.569234444444444
23,230041911,23004,Quintana Roo,Othón P. Blanco,El Cielo,27,-88.29415916666666,18.557468888888888
23,230041916,23004,Quintana Roo,Othón P. Blanco,Villas Bugambilias II (Chintok),20,-88.33413444444444,18.545258888888892
23,230041942,23004,Quintana Roo,Othón P. Blanco,El Ciruelo,9,-88.37925055555554,18.50973888888889
23,230041987,23004,Quintana Roo,Othón P. Blanco,Las Palomas,23,-88.33461944444444,18.530350833333333
23,230042018,23004,Quintana Roo,Othón P. Blanco,José Rafael,10,-88.46581972222222,18.560480555555557
23,230042091,23004,Quintana Roo,Othón P. Blanco,San Isidro Dos,23,-88.35149888888888,18.51631777777778
23,230042198,23004,Quintana Roo,Othón P. Blanco,El Makulí,39,-87.70085222222222,18.75765138888889
23,230042257,23004,Quintana Roo,Othón P. Blanco,Galeras,19,-88.57670833333333,18.513039444444445
23,230042428,23004,Quintana Roo,Othón P. Blanco,El Placer,57,-87.63346333333334,18.900224444444444
23,230042486,23004,Quintana Roo,Othón P. Blanco,Rancho Gabriela,8,-87.75055916666666,18.65509611111111
23,230042502,23004,Quintana Roo,Othón P. Blanco,El Esfuerzo,18,-88.33753499999999,18.499880555555556
23,230042549,23004,Quintana Roo,Othón P. Blanco,Akal-Ki [Centro Holístico],13,-88.42581916666667,18.626331944444445
23,230042564,23004,Quintana Roo,Othón P. Blanco,Laguna Bonanza,7,-88.440425,18.586094444444445
23,230042631,23004,Quintana Roo,Othón P. Blanco,Chícharo,3,-88.64777777777779,18.254166666666666
23,230042635,23004,Quintana Roo,Othón P. Blanco,El Cocal,7,-88.88730416666667,18.46066111111111
23,230042863,23004,Quintana Roo,Othón P. Blanco,El Edén,152,-88.29432861111111,18.55552861111111
23,230042864,23004,Quintana Roo,Othón P. Blanco,Fraternidad Antorchista,971,-88.350105,18.536576944444445
23,230042865,23004,Quintana Roo,Othón P. Blanco,Mártires Antorchistas,1135,-88.32781583333333,18.53574111111111
23,230042866,23004,Quintana Roo,Othón P. Blanco,Paraíso,82,-88.30159138888888,18.556139166666668
23,230042867,23004,Quintana Roo,Othón P. Blanco,Alcaldía Mahahual [Kilómetro Cincuenta y Cuatro],16,-87.71319333333334,18.737021944444447
23,230042919,23004,Quintana Roo,Othón P. Blanco,Las Artistas,6,-87.6544413888889,18.84481138888889
23,230042934,23004,Quintana Roo,Othón P. Blanco,Mi Ranchito,5,-88.42738083333334,18.52681861111111
23,230042978,23004,Quintana Roo,Othón P. Blanco,Divina Esperanza,43,-87.72271500000001,18.72323583333333
23,230043039,23004,Quintana Roo,Othón P. Blanco,La Ranita Feliz,25,-88.37410388888888,18.514108333333333
23,230043082,23004,Quintana Roo,Othón P. Blanco,Juan Borges,9,-88.37771388888888,18.511180555555555
23,230043085,23004,Quintana Roo,Othón P. Blanco,Los Tres Hermanos,13,-88.43071111111112,18.520652777777777
23,230043086,23004,Quintana Roo,Othón P. Blanco,Pedro García,26,-88.34773333333332,18.53317222222222
23,230043102,23004,Quintana Roo,Othón P. Blanco,Hermanos Flores Magón,153,-87.74211833333334,18.68658361111111
23,230043117,23004,Quintana Roo,Othón P. Blanco,Juan Lerdo Olaya,15,-88.4164913888889,18.52775722222222
23,230043126,23004,Quintana Roo,Othón P. Blanco,Rio Hondo,12,-88.38184666666666,18.511052222222222
23,230043130,23004,Quintana Roo,Othón P. Blanco,UAIM [Unidad Agrícola Industrial de la Mujer],8,-88.41467472222223,18.5348225
23,230043178,23004,Quintana Roo,Othón P. Blanco,Playa Vanesa,13,-87.65415,18.84133222222222
23,230043212,23004,Quintana Roo,Othón P. Blanco,Villas Bugambilias Uno,12,-88.33005888888889,18.54868527777778
23,230043238,23004,Quintana Roo,Othón P. Blanco,Las Palmas,11,-88.35170805555555,18.520915833333333
23,230050001,23005,Quintana Roo,Benito Juárez,Cancún,888797,-86.8248111111111,21.16141611111111
23,230050002,23005,Quintana Roo,Benito Juárez,Alfredo V. Bonfil,19789,-86.84748083333334,21.08811833333333
23,230050016,23005,Quintana Roo,Benito Juárez,Candelaria (Santa Julia),9,-87.07397,21.051313888888888
23,230050202,23005,Quintana Roo,Benito Juárez,Las Arboledas,74,-86.94286166666667,21.122219444444443
23,230050207,23005,Quintana Roo,Benito Juárez,Huertos del Ramonal,138,-86.96636194444444,21.109409444444445
23,230050237,23005,Quintana Roo,Benito Juárez,Bosques del Caribe,55,-86.97416361111111,21.106921944444444
23,230050492,23005,Quintana Roo,Benito Juárez,Emiliano Zapata,63,-87.05115944444444,21.06257638888889
23,230050531,23005,Quintana Roo,Benito Juárez,Lagos del Sol,1021,-86.8513711111111,21.055310555555558
23,230050784,23005,Quintana Roo,Benito Juárez,Campestre Santa María,15,-86.94073305555555,21.122745000000002
23,230050952,23005,Quintana Roo,Benito Juárez,Eben Ezer,34,-86.99316,21.095795
23,230051140,23005,Quintana Roo,Benito Juárez,Colonia Chiapaneca Siglo XXI,281,-87.00464944444444,21.070595555555556
23,230051156,23005,Quintana Roo,Benito Juárez,El Porvenir,625,-87.00099555555556,21.078058055555555
23,230051415,23005,Quintana Roo,Benito Juárez,Cancún Country Club,6,-86.87122694444444,21.005193055555555
23,230051482,23005,Quintana Roo,Benito Juárez,Península Resort,32,-86.8090111111111,21.030730833333333
23,230051503,23005,Quintana Roo,Benito Juárez,Tres Marías,34,-87.04540444444444,21.06703222222222
23,230051521,23005,Quintana Roo,Benito Juárez,Del Parque,10,-86.96150555555556,21.11012777777778
23,230051523,23005,Quintana Roo,Benito Juárez,Sac-Nicté,29,-87.04883138888889,21.083460833333334
23,230051541,23005,Quintana Roo,Benito Juárez,Gregorio Pech [Rancho],8,-87.05780416666667,21.080798333333334
23,230051548,23005,Quintana Roo,Benito Juárez,La Conchita [Rancho],21,-87.04775055555555,21.075397777777777
23,230051574,23005,Quintana Roo,Benito Juárez,Ninguno,7,-86.8631575,20.967276666666667
23,230051617,23005,Quintana Roo,Benito Juárez,Éxito Familiar [Templo],6,-87.04749166666666,21.066569722222223
23,230051682,23005,Quintana Roo,Benito Juárez,La Ceiba,9,-86.99306888888889,21.084045
23,230051821,23005,Quintana Roo,Benito Juárez,Don Sebastián,13,-86.98878361111112,21.084543888888888
23,230051822,23005,Quintana Roo,Benito Juárez,El Roble,33,-87.02379611111111,21.087819166666666
23,230070001,23007,Quintana Roo,Lázaro Cárdenas,Kantunilkín,8135,-87.4872225,21.10139888888889
23,230070002,23007,Quintana Roo,Lázaro Cárdenas,Agua Azul,499,-87.32546972222222,20.857774722222224
23,230070005,23007,Quintana Roo,Lázaro Cárdenas,El Cedral,860,-87.55104416666667,20.950061944444442
23,230070006,23007,Quintana Roo,Lázaro Cárdenas,Cedralito Segundo,45,-87.54989805555556,20.90065138888889
23,230070007,23007,Quintana Roo,Lázaro Cárdenas,Cristóbal Colón,362,-87.34680166666666,20.935267222222222
23,230070008,23007,Quintana Roo,Lázaro Cárdenas,Chiquilá,2311,-87.33571388888889,21.43259888888889
23,230070009,23007,Quintana Roo,Lázaro Cárdenas,Delirios,72,-87.19207805555556,20.845832777777776
23,230070010,23007,Quintana Roo,Lázaro Cárdenas,Esperanza,487,-87.39571361111112,20.971901944444443
23,230070011,23007,Quintana Roo,Lázaro Cárdenas,Héroe de Nacozari,146,-87.25264805555555,20.772437222222223
23,230070012,23007,Quintana Roo,Lázaro Cárdenas,Holbox,1841,-87.37872666666667,21.52319861111111
23,230070013,23007,Quintana Roo,Lázaro Cárdenas,El Ideal,909,-87.54603,20.882505833333333
23,230070014,23007,Quintana Roo,Lázaro Cárdenas,Juárez,195,-87.33008444444444,20.82313388888889
23,230070015,23007,Quintana Roo,Lázaro Cárdenas,El Naranjal,112,-87.47679777777778,20.80469527777778
23,230070017,23007,Quintana Roo,Lázaro Cárdenas,Nuevo Durango,243,-87.58381916666666,20.721503055555555
23,230070018,23007,Quintana Roo,Lázaro Cárdenas,Nuevo Xcán,1088,-87.60174138888888,20.86993111111111
23,230070021,23007,Quintana Roo,Lázaro Cárdenas,El Pocito,141,-87.48300305555556,20.8899775
23,230070023,23007,Quintana Roo,Lázaro Cárdenas,San Ángel,1271,-87.4314825,21.23545388888889
23,230070025,23007,Quintana Roo,Lázaro Cárdenas,San Cosme,414,-87.50458805555556,20.80707472222222
23,230070026,23007,Quintana Roo,Lázaro Cárdenas,San Eusebio,20,-87.33698666666666,21.399546944444445
23,230070028,23007,Quintana Roo,Lázaro Cárdenas,San Francisco,912,-87.50360916666666,20.821010833333332
23,230070030,23007,Quintana Roo,Lázaro Cárdenas,San Juan de Dios,364,-87.5479286111111,20.76917611111111
23,230070031,23007,Quintana Roo,Lázaro Cárdenas,San Lorenzo,205,-87.25705055555555,20.848941666666665
23,230070032,23007,Quintana Roo,Lázaro Cárdenas,San Luis,57,-87.4457338888889,20.85199916666667
23,230070033,23007,Quintana Roo,Lázaro Cárdenas,San Martiniano,220,-87.28252138888888,20.828828333333334
23,230070035,23007,Quintana Roo,Lázaro Cárdenas,San Román,142,-87.46461305555556,20.860421111111112
23,230070038,23007,Quintana Roo,Lázaro Cárdenas,Solferino,767,-87.42917055555556,21.351985000000003
23,230070039,23007,Quintana Roo,Lázaro Cárdenas,El Tintal,1015,-87.46544333333334,20.893139722222223
23,230070040,23007,Quintana Roo,Lázaro Cárdenas,Tres Reyes,466,-87.59459305555555,20.693664166666668
23,230070041,23007,Quintana Roo,Lázaro Cárdenas,Nuevo Valladolid,1533,-87.32542555555555,20.943475
23,230070042,23007,Quintana Roo,Lázaro Cárdenas,Guadalupe Victoria,77,-87.28055722222223,20.790681944444447
23,230070043,23007,Quintana Roo,Lázaro Cárdenas,Ignacio Zaragoza,2389,-87.52349,20.8820275
23,230070073,23007,Quintana Roo,Lázaro Cárdenas,Santa Melva,56,-87.40477138888889,20.912566666666667
23,230070078,23007,Quintana Roo,Lázaro Cárdenas,Tres Marías,60,-87.22613722222222,20.848980555555553
23,230070139,23007,Quintana Roo,Lázaro Cárdenas,Pacchen,159,-87.58830055555555,20.63531111111111
23,230070159,23007,Quintana Roo,Lázaro Cárdenas,San Antonio,57,-87.53111,20.8173475
23,230070179,23007,Quintana Roo,Lázaro Cárdenas,Vicente Guerrero,658,-87.493735,20.983779166666668
23,230070194,23007,Quintana Roo,Lázaro Cárdenas,Santo Domingo,375,-87.38426666666668,20.92027138888889
23,230070298,23007,Quintana Roo,Lázaro Cárdenas,Laguna Costa Rica,45,-87.34712972222222,20.71617611111111
23,230070355,23007,Quintana Roo,Lázaro Cárdenas,Santa Rosa,6,-87.58550777777778,20.90383333333333
23,230070368,23007,Quintana Roo,Lázaro Cárdenas,Santa Melva,44,-87.40778027777779,20.912337777777775
23,230070378,23007,Quintana Roo,Lázaro Cárdenas,Chechen Ha,4,-87.10116749999999,21.3155825
23,230070383,23007,Quintana Roo,Lázaro Cárdenas,Paraíso,11,-87.34608944444444,21.38963
23,230070389,23007,Quintana Roo,Lázaro Cárdenas,Constituyentes del Setenta y Cuatro,92,-87.43518888888889,20.687150555555554
23,230070390,23007,Quintana Roo,Lázaro Cárdenas,Banco de Cenotes,16,-87.61345194444444,20.670350833333334
23,230070392,23007,Quintana Roo,Lázaro Cárdenas,Esmeralda,6,-87.60996083333333,20.701330833333333
23,230070393,23007,Quintana Roo,Lázaro Cárdenas,Villa Guadalupe,17,-87.61754555555555,20.724978055555553
23,230070394,23007,Quintana Roo,Lázaro Cárdenas,Laguna Chabela,11,-87.61583333333333,20.662777777777777
23,230070445,23007,Quintana Roo,Lázaro Cárdenas,Yokdzonot Nuevo,15,-87.62356777777777,20.657831944444442
23,230070446,23007,Quintana Roo,Lázaro Cárdenas,Zarco Grande,5,-87.13141694444444,21.363583333333334
23,230070467,23007,Quintana Roo,Lázaro Cárdenas,San Carlos,9,-87.28527777777778,20.71861111111111
23,230070473,23007,Quintana Roo,Lázaro Cárdenas,Jungla Maya,14,-87.24906111111112,20.689286111111112
23,230070475,23007,Quintana Roo,Lázaro Cárdenas,Eben Ezer,52,-87.26711861111112,20.782251111111112
23,230070487,23007,Quintana Roo,Lázaro Cárdenas,La Unión,19,-87.27227666666667,20.740133055555557
23,230080001,23008,Quintana Roo,Solidaridad,Playa del Carmen,304942,-87.07549999999999,20.6281425
23,230080179,23008,Quintana Roo,Solidaridad,Paa Mul,41,-87.19223166666667,20.522640555555554
23,230080232,23008,Quintana Roo,Solidaridad,El Ranchito,7,-87.1240461111111,20.58413694444444
23,230080241,23008,Quintana Roo,Solidaridad,San Antonio,5,-87.30276833333333,20.42891777777778
23,230080265,23008,Quintana Roo,Solidaridad,San José,116,-87.24872805555556,20.490584444444444
23,230080272,23008,Quintana Roo,Solidaridad,San Mateo,14,-87.23800833333334,20.50084222222222
23,230080285,23008,Quintana Roo,Solidaridad,Grand Palladium,157,-87.28824833333333,20.443587222222224
23,230080308,23008,Quintana Roo,Solidaridad,Puerto Aventuras,22878,-87.2351913888889,20.512781944444445
23,230080314,23008,Quintana Roo,Solidaridad,Tigre Grande,9,-86.95426833333333,20.782248055555556
23,230080331,23008,Quintana Roo,Solidaridad,Uxuxubi,48,-87.39263472222223,20.456149444444442
23,230080370,23008,Quintana Roo,Solidaridad,Arbolada II,89,-87.10932638888889,20.730272222222222
23,230080483,23008,Quintana Roo,Solidaridad,San Martín,96,-87.31121722222223,20.425791944444445
23,230080555,23008,Quintana Roo,Solidaridad,San Ángel,69,-87.23692944444444,20.516060833333334
23,230080572,23008,Quintana Roo,Solidaridad,El Sauce,523,-87.22005388888888,20.524845
23,230080578,23008,Quintana Roo,Solidaridad,La Selva,8,-87.32071194444444,20.52572861111111
23,230080626,23008,Quintana Roo,Solidaridad,El Sol,8,-87.13599083333334,20.659265277777777
23,230080640,23008,Quintana Roo,Solidaridad,Vida y Esperanza,101,-87.04486972222222,20.769500277777777
23,230080642,23008,Quintana Roo,Solidaridad,Santa Teresita,26,-87.28221277777777,20.45962111111111
23,230080646,23008,Quintana Roo,Solidaridad,San Carlos,27,-87.347635,20.579355
23,230080647,23008,Quintana Roo,Solidaridad,Pacto Obrero,16,-87.3716961111111,20.5700125
23,230080706,23008,Quintana Roo,Solidaridad,Chun Yaxché,8,-87.65650222222223,20.60941277777778
23,230080709,23008,Quintana Roo,Solidaridad,Felipe Carrillo Puerto,147,-87.86829694444444,20.496055833333333
23,230080710,23008,Quintana Roo,Solidaridad,Guadalupe,16,-87.66417361111111,20.59548722222222
23,230080711,23008,Quintana Roo,Solidaridad,Hidalgo y Cortez,106,-87.66900694444445,20.596731944444443
23,230080716,23008,Quintana Roo,Solidaridad,Punta Laguna,159,-87.63126555555554,20.645677777777777
23,230080818,23008,Quintana Roo,Solidaridad,Playa Paraíso,22,-86.95805555555556,20.76
23,230080829,23008,Quintana Roo,Solidaridad,Nuevo Noh-Bec,1774,-87.09717333333333,20.73575888888889
23,230080835,23008,Quintana Roo,Solidaridad,Grand Sirenis,81,-87.29545916666666,20.42823361111111
23,230080839,23008,Quintana Roo,Solidaridad,El Regalo de Mis Padres,95,-87.13783833333333,20.66274
23,230080868,23008,Quintana Roo,Solidaridad,Tres Reyes,6,-87.15076722222223,20.662770277777778
23,230080885,23008,Quintana Roo,Solidaridad,Ninguno,19,-87.16334722222223,20.675244444444445
23,230080899,23008,Quintana Roo,Solidaridad,Los Arcos,61,-87.03950916666666,20.764007777777778
23,230080909,23008,Quintana Roo,Solidaridad,Paraíso,48,-87.10651194444443,20.740614166666667
23,230080916,23008,Quintana Roo,Solidaridad,Yaman Ek,10,-87.05432,20.792877500000003
23,230080920,23008,Quintana Roo,Solidaridad,El Pitayo,47,-87.11218055555555,20.607147222222224
23,230080924,23008,Quintana Roo,Solidaridad,Los Pájaros,109,-87.13242055555556,20.72509861111111
23,230080926,23008,Quintana Roo,Solidaridad,Valle Encantado,44,-87.12887222222221,20.722846666666666
23,230080927,23008,Quintana Roo,Solidaridad,Jacinto Canek (Campesinos Unidos),143,-87.08312777777778,20.75380277777778
23,230080928,23008,Quintana Roo,Solidaridad,Torres de la Paz,172,-87.12374166666666,20.611797222222222
23,230080929,23008,Quintana Roo,Solidaridad,Paseos del Parque,46,-87.11833083333333,20.65731111111111
23,230080945,23008,Quintana Roo,Solidaridad,Santa Cecilia,37,-87.01614777777777,20.776728055555555
23,230080946,23008,Quintana Roo,Solidaridad,Santa Cecilia,95,-87.01317472222222,20.798711111111114
23,230080949,23008,Quintana Roo,Solidaridad,Belfast,145,-87.24113333333334,20.52097583333333
23,230080950,23008,Quintana Roo,Solidaridad,Monte Sinahí,443,-87.24978527777778,20.519503055555553
23,230090001,23009,Quintana Roo,Tulum,Tulum,33374,-87.46320472222223,20.210776666666668
23,230090005,23009,Quintana Roo,Tulum,Akumal,2154,-87.3224361111111,20.400935277777776
23,230090007,23009,Quintana Roo,Tulum,Akumal Sur,15,-87.32462444444444,20.381918055555555
23,230090016,23009,Quintana Roo,Tulum,Aventuras Akumal,15,-87.3286111111111,20.3725
23,230090018,23009,Quintana Roo,Tulum,Gran Bahía Príncipe,29,-87.3346661111111,20.370382222222222
23,230090020,23009,Quintana Roo,Tulum,Bahías de Punta Solimán,56,-87.37416666666665,20.28611111111111
23,230090021,23009,Quintana Roo,Tulum,Balam Canché,5,-87.39306666666667,20.2825
23,230090051,23009,Quintana Roo,Tulum,Chanchén Palmar,597,-87.97451027777778,20.289269444444447
23,230090052,23009,Quintana Roo,Tulum,Chanchen Primero,1078,-87.96837333333333,20.401206666666667
23,230090053,23009,Quintana Roo,Tulum,Chan Chemuyil,127,-87.35383944444443,20.342556944444443
23,230090055,23009,Quintana Roo,Tulum,Ciudad Chemuyil,548,-87.35434305555555,20.347011666666667
23,230090057,23009,Quintana Roo,Tulum,Cobá,1738,-87.73472166666667,20.495494722222222
23,230090073,23009,Quintana Roo,Tulum,Las Dos Hermanas,18,-87.5023188888889,20.28777777777778
23,230090076,23009,Quintana Roo,Tulum,Dos Palmas,32,-87.38370777777779,20.32396333333333
